URL,Latitude,Longitude,Altitude,GoogleMaps,OSMaps
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_134727032.jpg",5.42363975,-73.84635924999999,3394.0,"http://maps.google.com/maps?q=5.42363975,-73.84635924999999","https://www.openstreetmap.org/query?lat=5.42363975&lon=-73.84635924999999"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_134729312.jpg",5.42363975,-73.84635924999999,3394.0,"http://maps.google.com/maps?q=5.42363975,-73.84635924999999","https://www.openstreetmap.org/query?lat=5.42363975&lon=-73.84635924999999"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_134822255.jpg",5.423295,-73.84612272222222,3394.0,"http://maps.google.com/maps?q=5.423295,-73.84612272222222","https://www.openstreetmap.org/query?lat=5.423295&lon=-73.84612272222222"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_134826922.jpg",5.423295,-73.84612272222222,3394.0,"http://maps.google.com/maps?q=5.423295,-73.84612272222222","https://www.openstreetmap.org/query?lat=5.423295&lon=-73.84612272222222"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_134832227.jpg",5.423295,-73.84612272222222,3394.0,"http://maps.google.com/maps?q=5.423295,-73.84612272222222","https://www.openstreetmap.org/query?lat=5.423295&lon=-73.84612272222222"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_135004498.jpg",5.423182944444445,-73.84603116666666,3399.0,"http://maps.google.com/maps?q=5.423182944444445,-73.84603116666666","https://www.openstreetmap.org/query?lat=5.423182944444445&lon=-73.84603116666666"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_135009226.jpg",5.423182944444445,-73.84603116666666,3399.0,"http://maps.google.com/maps?q=5.423182944444445,-73.84603116666666","https://www.openstreetmap.org/query?lat=5.423182944444445&lon=-73.84603116666666"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_135017271.jpg",5.423182944444445,-73.84603116666666,3399.0,"http://maps.google.com/maps?q=5.423182944444445,-73.84603116666666","https://www.openstreetmap.org/query?lat=5.423182944444445&lon=-73.84603116666666"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_135054944.jpg",5.423272111111111,-73.84601591666666,3399.0,"http://maps.google.com/maps?q=5.423272111111111,-73.84601591666666","https://www.openstreetmap.org/query?lat=5.423272111111111&lon=-73.84601591666666"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_135059883.jpg",5.423272111111111,-73.84601591666666,3399.0,"http://maps.google.com/maps?q=5.423272111111111,-73.84601591666666","https://www.openstreetmap.org/query?lat=5.423272111111111&lon=-73.84601591666666"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_135125111.jpg",5.423272111111111,-73.84601591666666,3399.0,"http://maps.google.com/maps?q=5.423272111111111,-73.84601591666666","https://www.openstreetmap.org/query?lat=5.423272111111111&lon=-73.84601591666666"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_135129486.jpg",5.423272111111111,-73.84601591666666,3399.0,"http://maps.google.com/maps?q=5.423272111111111,-73.84601591666666","https://www.openstreetmap.org/query?lat=5.423272111111111&lon=-73.84601591666666"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_135138090.jpg",5.423272111111111,-73.84601591666666,3399.0,"http://maps.google.com/maps?q=5.423272111111111,-73.84601591666666","https://www.openstreetmap.org/query?lat=5.423272111111111&lon=-73.84601591666666"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_135328274_HDR.jpg",5.423333166666667,-73.84603880555555,3410.0,"http://maps.google.com/maps?q=5.423333166666667,-73.84603880555555","https://www.openstreetmap.org/query?lat=5.423333166666667&lon=-73.84603880555555"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_135336844.jpg",5.423333166666667,-73.84603880555555,3410.0,"http://maps.google.com/maps?q=5.423333166666667,-73.84603880555555","https://www.openstreetmap.org/query?lat=5.423333166666667&lon=-73.84603880555555"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_135434954.jpg",5.423309777777778,-73.84602355555555,3410.0,"http://maps.google.com/maps?q=5.423309777777778,-73.84602355555555","https://www.openstreetmap.org/query?lat=5.423309777777778&lon=-73.84602355555555"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_135439087.jpg",5.423309777777778,-73.84602355555555,3410.0,"http://maps.google.com/maps?q=5.423309777777778,-73.84602355555555","https://www.openstreetmap.org/query?lat=5.423309777777778&lon=-73.84602355555555"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_135611588.jpg",5.423293111111112,-73.84609222222221,3410.0,"http://maps.google.com/maps?q=5.423293111111112,-73.84609222222221","https://www.openstreetmap.org/query?lat=5.423293111111112&lon=-73.84609222222221"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_135906104_HDR.jpg",5.423908222222223,-73.84635924999999,3405.0,"http://maps.google.com/maps?q=5.423908222222223,-73.84635924999999","https://www.openstreetmap.org/query?lat=5.423908222222223&lon=-73.84635924999999"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_135908140.jpg",5.423908222222223,-73.84635924999999,3405.0,"http://maps.google.com/maps?q=5.423908222222223,-73.84635924999999","https://www.openstreetmap.org/query?lat=5.423908222222223&lon=-73.84635924999999"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_140328784.jpg",5.426053027777778,-73.84588622222222,3398.0,"http://maps.google.com/maps?q=5.426053027777778,-73.84588622222222","https://www.openstreetmap.org/query?lat=5.426053027777778&lon=-73.84588622222222"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_140416112_HDR.jpg",5.425869916666667,-73.84587094444444,3398.0,"http://maps.google.com/maps?q=5.425869916666667,-73.84587094444444","https://www.openstreetmap.org/query?lat=5.425869916666667&lon=-73.84587094444444"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_140441010.jpg",5.425869916666667,-73.84587094444444,3398.0,"http://maps.google.com/maps?q=5.425869916666667,-73.84587094444444","https://www.openstreetmap.org/query?lat=5.425869916666667&lon=-73.84587094444444"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_140456386.jpg",5.425869916666667,-73.84587094444444,3398.0,"http://maps.google.com/maps?q=5.425869916666667,-73.84587094444444","https://www.openstreetmap.org/query?lat=5.425869916666667&lon=-73.84587094444444"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_140517748_HDR.jpg",5.426344861111112,-73.84600066666667,3398.0,"http://maps.google.com/maps?q=5.426344861111112,-73.84600066666667","https://www.openstreetmap.org/query?lat=5.426344861111112&lon=-73.84600066666667"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_145053556_HDR.jpg",5.452772138888889,-73.81427,2594.0,"http://maps.google.com/maps?q=5.452772138888889,-73.81427","https://www.openstreetmap.org/query?lat=5.452772138888889&lon=-73.81427"
