CountyID,FilePath,Filename,SizeMB
27077,\shp,27077_Urban_Nomenclature_Road_202606.zip,0.0
27099,\shp,27099_OSM_Road_202608.zip,0.01
27099,\shp,27099_R1_202607.zip,0.02
27099,\shp,27099_R2_202607.zip,0.02
27099,\shp,27099_Rural_Lot_202606.zip,0.35
27099,\shp,27099_Rural_Nomenclature_202606.zip,0.0
27099,\shp,27099_Rural_Sector_202606.zip,0.08
27099,\shp,27099_Rural_Vereda_202606.zip,0.11
27099,\shp,27099_Urban_Block_202606.zip,0.05
27099,\shp,27099_Urban_Building_202606.zip,0.18
27099,\shp,27099_Urban_Lot_202606.zip,0.08
27099,\shp,27099_Urban_Neighborhood_202606.zip,0.0
27099,\shp,27099_Urban_Nomenclature_202606.zip,0.04
27099,\shp,27099_Urban_Nomenclature_Road_202606.zip,0.02
27099,\shp,27099_Urban_Perimeter_202606.zip,0.01
27099,\shp,27099_Urban_Sector_202606.zip,0.0
27135,\shp,27135_OSM_Road_202608.zip,0.01
27135,\shp,27135_R1_202607.zip,0.0
27135,\shp,27135_R2_202607.zip,0.0
27135,\shp,27135_Rural_Lot_202606.zip,0.05
27135,\shp,27135_Urban_Block_202606.zip,0.02
27135,\shp,27135_Urban_Building_202606.zip,0.03
27135,\shp,27135_Urban_Lot_202606.zip,0.02
27135,\shp,27135_Urban_Nomenclature_202606.zip,0.02
27135,\shp,27135_Urban_Nomenclature_Road_202606.zip,0.0
27135,\shp,27135_Urban_Perimeter_202606.zip,0.0
27150,\shp,27150_OSM_Road_202608.zip,0.05
27150,\shp,27150_R1_202607.zip,0.0
27150,\shp,27150_R2_202607.zip,0.0
27150,\shp,27150_Rural_Lot_202606.zip,0.22
27160,\shp,27160_OSM_Road_202608.zip,0.01
27160,\shp,27160_R1_202607.zip,0.02
27160,\shp,27160_R2_202607.zip,0.02
27160,\shp,27160_Rural_Lot_202606.zip,0.08
27160,\shp,27160_Urban_Block_202606.zip,0.04
27160,\shp,27160_Urban_Building_202606.zip,0.07
27160,\shp,27160_Urban_Lot_202606.zip,0.1
27160,\shp,27160_Urban_Nomenclature_202606.zip,0.05
27160,\shp,27160_Urban_Nomenclature_Road_202606.zip,0.01
27160,\shp,27160_Urban_Perimeter_202606.zip,0.01
27205,\shp,27205_OSM_Road_202608.zip,0.03
27205,\shp,27205_R1_202607.zip,0.05
27205,\shp,27205_R2_202607.zip,0.05
27205,\shp,27205_Rural_Lot_202606.zip,0.05
27205,\shp,27205_Rural_Nomenclature_202606.zip,0.0
27205,\shp,27205_Rural_Sector_202606.zip,0.04
27205,\shp,27205_Rural_Vereda_202606.zip,0.04
27205,\shp,27205_Urban_Block_202606.zip,0.15
27205,\shp,27205_Urban_Building_202606.zip,0.24
27205,\shp,27205_Urban_Lot_202606.zip,0.27
27205,\shp,27205_Urban_Nomenclature_202606.zip,0.11
27205,\shp,27205_Urban_Nomenclature_Road_202606.zip,0.01
27205,\shp,27205_Urban_Perimeter_202606.zip,0.01
27245,\shp,27245_OSM_Road_202608.zip,0.11
27245,\shp,27245_R1_202607.zip,0.04
27245,\shp,27245_R2_202607.zip,0.04
27245,\shp,27245_Rural_Building_202606.zip,0.03
27245,\shp,27245_Rural_Lot_202606.zip,0.54
27245,\shp,27245_Rural_Nomenclature_202606.zip,0.01
27245,\shp,27245_Rural_Sector_202606.zip,0.05
27245,\shp,27245_Rural_Vereda_202606.zip,0.08
27245,\shp,27245_Urban_Block_202606.zip,0.06
27245,\shp,27245_Urban_Building_202606.zip,0.09
27245,\shp,27245_Urban_Lot_202606.zip,0.13
27245,\shp,27245_Urban_Nomenclature_202606.zip,0.04
27245,\shp,27245_Urban_Nomenclature_Road_202606.zip,0.0
27245,\shp,27245_Urban_Perimeter_202606.zip,0.01
27250,\shp,27250_OSM_Road_202608.zip,0.01
27250,\shp,27250_R1_202607.zip,0.0
27250,\shp,27250_R2_202607.zip,0.0
27250,\shp,27250_Rural_Lot_202606.zip,0.29
27361,\shp,27361_OSM_Road_202608.zip,0.03
27361,\shp,27361_R1_202607.zip,0.09
27361,\shp,27361_R2_202607.zip,0.09
27361,\shp,27361_Rural_Building_202606.zip,0.02
27361,\shp,27361_Rural_Lot_202606.zip,0.19
27361,\shp,27361_Rural_Nomenclature_202606.zip,0.0
27361,\shp,27361_Rural_Sector_202606.zip,0.13
27361,\shp,27361_Rural_Vereda_202606.zip,0.13
27361,\shp,27361_Urban_Block_202606.zip,0.2
27361,\shp,27361_Urban_Building_202606.zip,0.46
27361,\shp,27361_Urban_Lot_202606.zip,0.46
27361,\shp,27361_Urban_Nomenclature_202606.zip,0.2
27361,\shp,27361_Urban_Nomenclature_Road_202606.zip,0.02
27361,\shp,27361_Urban_Perimeter_202606.zip,0.01
27372,\shp,27372_OSM_Road_202608.zip,0.01
27372,\shp,27372_R1_202607.zip,0.01
27372,\shp,27372_R2_202607.zip,0.01
27372,\shp,27372_Rural_Lot_202606.zip,0.1
27413,\shp,27413_OSM_Road_202608.zip,0.01
27413,\shp,27413_R1_202607.zip,0.02
27413,\shp,27413_R2_202607.zip,0.01
27413,\shp,27413_Rural_Lot_202606.zip,0.08
27413,\shp,27413_Rural_Vereda_202606.zip,0.03
27413,\shp,27413_Urban_Block_202606.zip,0.04
27413,\shp,27413_Urban_Building_202606.zip,0.06
27413,\shp,27413_Urban_Lot_202606.zip,0.08
27413,\shp,27413_Urban_Nomenclature_202606.zip,0.03
27413,\shp,27413_Urban_Nomenclature_Road_202606.zip,0.01
27413,\shp,27413_Urban_Perimeter_202606.zip,0.01
27425,\shp,27425_OSM_Road_202608.zip,0.04
27425,\shp,27425_R1_202607.zip,0.0
27425,\shp,27425_R2_202607.zip,0.0
27425,\shp,27425_Rural_Lot_202606.zip,0.16
27430,\shp,27430_OSM_Road_202608.zip,0.02
27430,\shp,27430_R1_202607.zip,0.0
27430,\shp,27430_R2_202607.zip,0.0
27430,\shp,27430_Urban_Lot_202606.zip,0.02
27450,\shp,27450_OSM_Road_202608.zip,0.01
27450,\shp,27450_R1_202607.zip,0.01
27450,\shp,27450_R2_202607.zip,0.01
27450,\shp,27450_Rural_Lot_202606.zip,0.14
27450,\shp,27450_Urban_Block_202606.zip,0.03
27450,\shp,27450_Urban_Building_202606.zip,0.06
27450,\shp,27450_Urban_Lot_202606.zip,0.08
27450,\shp,27450_Urban_Nomenclature_202606.zip,0.04
27450,\shp,27450_Urban_Nomenclature_Road_202606.zip,0.01
27450,\shp,27450_Urban_Perimeter_202606.zip,0.0
27491,\shp,27491_OSM_Road_202608.zip,0.01
27491,\shp,27491_R1_202607.zip,0.01
27491,\shp,27491_R2_202607.zip,0.01
27491,\shp,27491_Rural_Lot_202606.zip,0.07
27491,\shp,27491_Urban_Block_202606.zip,0.02
27491,\shp,27491_Urban_Building_202606.zip,0.03
27491,\shp,27491_Urban_Lot_202606.zip,0.04
27491,\shp,27491_Urban_Nomenclature_202606.zip,0.02
27491,\shp,27491_Urban_Nomenclature_Road_202606.zip,0.0
27491,\shp,27491_Urban_Perimeter_202606.zip,0.01
27493,\shp,27493_OSM_Road_202608.zip,0.09
27493,\shp,27493_R1_202607.zip,0.05
27493,\shp,27493_R2_202607.zip,0.06
27493,\shp,27493_Rural_Lot_202606.zip,0.29
27493,\shp,27493_Urban_Lot_202606.zip,0.01
27495,\shp,27495_OSM_Road_202608.zip,0.02
27495,\shp,27495_R1_202607.zip,0.03
27495,\shp,27495_R2_202607.zip,0.03
27495,\shp,27495_Rural_Lot_202606.zip,0.04
27495,\shp,27495_Rural_Sector_202606.zip,0.02
27495,\shp,27495_Rural_Vereda_202606.zip,0.02
27580,\shp,27580_OSM_Road_202608.zip,0.01
27580,\shp,27580_R1_202607.zip,0.0
27580,\shp,27580_R2_202607.zip,0.0
27580,\shp,27580_Rural_Lot_202606.zip,0.07
27600,\shp,27600_OSM_Road_202608.zip,0.02
27600,\shp,27600_R1_202607.zip,0.01
27600,\shp,27600_R2_202607.zip,0.01
27600,\shp,27600_Rural_Lot_202606.zip,0.13
27600,\shp,27600_Urban_Block_202606.zip,0.02
27600,\shp,27600_Urban_Building_202606.zip,0.04
27600,\shp,27600_Urban_Lot_202606.zip,0.05
27600,\shp,27600_Urban_Nomenclature_202606.zip,0.03
27600,\shp,27600_Urban_Nomenclature_Road_202606.zip,0.01
27600,\shp,27600_Urban_Perimeter_202606.zip,0.0
27615,\shp,27615_OSM_Road_202608.zip,0.06
27615,\shp,27615_R1_202607.zip,0.04
27615,\shp,27615_R2_202607.zip,0.04
27615,\shp,27615_Rural_Lot_202606.zip,0.64
27615,\shp,27615_Rural_Nomenclature_202606.zip,0.0
27615,\shp,27615_Rural_Sector_202606.zip,0.16
27615,\shp,27615_Rural_Vereda_202606.zip,0.38
27615,\shp,27615_Urban_Block_202606.zip,0.09
27615,\shp,27615_Urban_Building_202606.zip,0.24
27615,\shp,27615_Urban_Lot_202606.zip,0.14
27615,\shp,27615_Urban_Nomenclature_202606.zip,0.12
27615,\shp,27615_Urban_Nomenclature_Road_202606.zip,0.01
27615,\shp,27615_Urban_Perimeter_202606.zip,0.0
27660,\shp,27660_OSM_Road_202608.zip,0.04
27660,\shp,27660_R1_202607.zip,0.02
27660,\shp,27660_R2_202607.zip,0.02
27660,\shp,27660_Rural_Building_202606.zip,0.01
27660,\shp,27660_Rural_Lot_202606.zip,0.69
27660,\shp,27660_Rural_Nomenclature_202606.zip,0.01
27660,\shp,27660_Rural_Sector_202606.zip,0.07
27660,\shp,27660_Rural_Vereda_202606.zip,0.23
27660,\shp,27660_Urban_Block_202606.zip,0.04
27660,\shp,27660_Urban_Building_202606.zip,0.07
27660,\shp,27660_Urban_Lot_202606.zip,0.07
27660,\shp,27660_Urban_Nomenclature_202606.zip,0.02
27660,\shp,27660_Urban_Nomenclature_Road_202606.zip,0.01
27660,\shp,27660_Urban_Perimeter_202606.zip,0.01
27745,\shp,27745_OSM_Road_202608.zip,0.02
27745,\shp,27745_R1_202607.zip,0.0
27745,\shp,27745_R2_202607.zip,0.0
27745,\shp,27745_Rural_Lot_202606.zip,0.08
27745,\shp,27745_Urban_Block_202606.zip,0.01
27745,\shp,27745_Urban_Building_202606.zip,0.01
27745,\shp,27745_Urban_Lot_202606.zip,0.02
27745,\shp,27745_Urban_Nomenclature_202606.zip,0.01
27745,\shp,27745_Urban_Nomenclature_Road_202606.zip,0.0
27745,\shp,27745_Urban_Perimeter_202606.zip,0.0
27787,\shp,27787_OSM_Road_202608.zip,0.03
27787,\shp,27787_R1_202607.zip,0.05
27787,\shp,27787_R2_202607.zip,0.04
27787,\shp,27787_Rural_Building_202606.zip,0.0
27787,\shp,27787_Rural_Lot_202606.zip,0.11
27787,\shp,27787_Urban_Block_202606.zip,0.14
27787,\shp,27787_Urban_Building_202606.zip,0.23
27787,\shp,27787_Urban_Lot_202606.zip,0.37
27787,\shp,27787_Urban_Nomenclature_202606.zip,0.12
27787,\shp,27787_Urban_Nomenclature_Road_202606.zip,0.01
27787,\shp,27787_Urban_Perimeter_202606.zip,0.01
27800,\shp,27800_OSM_Road_202608.zip,0.08
27800,\shp,27800_R1_202607.zip,0.03
27800,\shp,27800_R2_202607.zip,0.03
27800,\shp,27800_Rural_Lot_202606.zip,0.08
27800,\shp,27800_Urban_Block_202606.zip,0.07
27800,\shp,27800_Urban_Building_202606.zip,0.09
27800,\shp,27800_Urban_Lot_202606.zip,0.13
27800,\shp,27800_Urban_Nomenclature_202606.zip,0.08
27800,\shp,27800_Urban_Nomenclature_Road_202606.zip,0.01
27800,\shp,27800_Urban_Perimeter_202606.zip,0.01
27800,\shp,27800_Urban_Sector_202606.zip,0.0
27810,\shp,27810_OSM_Road_202608.zip,0.02
27810,\shp,27810_R1_202607.zip,0.01
27810,\shp,27810_R2_202607.zip,0.01
27810,\shp,27810_Rural_Lot_202606.zip,0.05
27810,\shp,27810_Urban_Block_202606.zip,0.03
27810,\shp,27810_Urban_Building_202606.zip,0.04
27810,\shp,27810_Urban_Lot_202606.zip,0.06
27810,\shp,27810_Urban_Nomenclature_202606.zip,0.03
27810,\shp,27810_Urban_Nomenclature_Road_202606.zip,0.0
27810,\shp,27810_Urban_Perimeter_202606.zip,0.0
27873,\shp,27873_Rural_Lot_202001.zip,0.0
27873,\shp,27873_Urban_Lot_202001.zip,0.0
27877,\shp,27877_Rural_Lot_202001.zip,0.0
41001,\shp,41001_OSM_Road_202608.zip,0.86
41001,\shp,41001_Rural_Lot_202001.zip,2.74
41001,\shp,41001_Urban_Lot_202001.zip,8.96
41006,\shp,41006_OSM_Road_202608.zip,0.34
41006,\shp,41006_R1_202607.zip,0.11
41006,\shp,41006_R2_202607.zip,0.08
41006,\shp,41006_Urban_Block_202606.zip,0.07
41006,\shp,41006_Urban_Building_202606.zip,0.19
41006,\shp,41006_Urban_Lot_202606.zip,0.19
41006,\shp,41006_Urban_Nomenclature_202606.zip,0.14
41006,\shp,41006_Urban_Nomenclature_Road_202606.zip,0.03
41006,\shp,41006_Urban_Perimeter_202606.zip,0.01
41013,\shp,41013_OSM_Road_202608.zip,0.12
41013,\shp,41013_R1_202607.zip,0.05
41013,\shp,41013_R2_202607.zip,0.09
41013,\shp,41013_Rural_Building_202606.zip,0.19
41013,\shp,41013_Rural_Lot_202606.zip,1.3
41013,\shp,41013_Rural_Nomenclature_202606.zip,0.1
41013,\shp,41013_Rural_Sector_202606.zip,0.42
41013,\shp,41013_Rural_Vereda_202606.zip,0.59
41013,\shp,41013_Urban_Block_202606.zip,0.15
41013,\shp,41013_Urban_Building_202606.zip,0.29
41013,\shp,41013_Urban_Lot_202606.zip,0.41
41013,\shp,41013_Urban_Nomenclature_202606.zip,0.15
41013,\shp,41013_Urban_Nomenclature_Road_202606.zip,0.01
41013,\shp,41013_Urban_Perimeter_202606.zip,0.01
41013,\shp,41013_Urban_Sector_202606.zip,0.1
41016,\shp,41016_OSM_Road_202608.zip,0.21
41016,\shp,41016_R1_202607.zip,0.07
41016,\shp,41016_R2_202607.zip,0.13
41016,\shp,41016_Rural_Building_202606.zip,0.31
41016,\shp,41016_Rural_Lot_202606.zip,2.57
41016,\shp,41016_Rural_Nomenclature_202606.zip,0.04
41016,\shp,41016_Rural_Sector_202606.zip,0.34
41016,\shp,41016_Rural_Vereda_202606.zip,0.74
41016,\shp,41016_Urban_Block_202606.zip,0.23
41016,\shp,41016_Urban_Building_202606.zip,0.51
41016,\shp,41016_Urban_Lot_202606.zip,0.59
41016,\shp,41016_Urban_Nomenclature_202606.zip,0.27
41016,\shp,41016_Urban_Nomenclature_Road_202606.zip,0.02
41016,\shp,41016_Urban_Perimeter_202606.zip,0.03
41020,\shp,41020_OSM_Road_202608.zip,0.17
41020,\shp,41020_R1_202607.zip,0.12
41020,\shp,41020_R2_202607.zip,0.19
41020,\shp,41020_Rural_Building_202606.zip,0.87
41020,\shp,41020_Rural_Lot_202606.zip,1.79
41020,\shp,41020_Rural_Nomenclature_202606.zip,0.31
41020,\shp,41020_Rural_Sector_202606.zip,0.15
41020,\shp,41020_Rural_Vereda_202606.zip,0.44
41020,\shp,41020_Urban_Block_202606.zip,0.28
41020,\shp,41020_Urban_Building_202606.zip,0.61
41020,\shp,41020_Urban_Lot_202606.zip,0.82
41020,\shp,41020_Urban_Nomenclature_202606.zip,0.32
41020,\shp,41020_Urban_Nomenclature_Road_202606.zip,0.05
41020,\shp,41020_Urban_Perimeter_202606.zip,0.01
41020,\shp,41020_Urban_Sector_202606.zip,0.13
41026,\shp,41026_OSM_Road_202608.zip,0.05
41026,\shp,41026_R1_202607.zip,0.03
41026,\shp,41026_R2_202607.zip,0.03
41026,\shp,41026_Rural_Building_202606.zip,0.0
41026,\shp,41026_Rural_Lot_202606.zip,0.46
41026,\shp,41026_Rural_Nomenclature_202606.zip,0.0
41026,\shp,41026_Rural_Nomenclature_Road_202606.zip,0.0
41026,\shp,41026_Rural_Sector_202606.zip,0.05
41026,\shp,41026_Rural_Vereda_202606.zip,0.1
41026,\shp,41026_Urban_Block_202606.zip,0.03
41026,\shp,41026_Urban_Building_202606.zip,0.09
41026,\shp,41026_Urban_Lot_202606.zip,0.12
41026,\shp,41026_Urban_Nomenclature_202606.zip,0.01
41026,\shp,41026_Urban_Nomenclature_Road_202606.zip,0.01
41026,\shp,41026_Urban_Perimeter_202606.zip,0.0
41026,\shp,41026_Urban_Sector_202606.zip,0.0
41078,\shp,41078_OSM_Road_202608.zip,0.12
41078,\shp,41078_R1_202607.zip,0.04
41078,\shp,41078_R2_202607.zip,0.05
41078,\shp,41078_Rural_Building_202606.zip,0.0
41078,\shp,41078_Rural_Lot_202606.zip,1.18
41078,\shp,41078_Rural_Nomenclature_202606.zip,0.01
41078,\shp,41078_Rural_Sector_202606.zip,0.11
41078,\shp,41078_Rural_Vereda_202606.zip,0.33
41078,\shp,41078_Urban_Block_202606.zip,0.05
41078,\shp,41078_Urban_Building_202606.zip,0.17
41078,\shp,41078_Urban_Lot_202606.zip,0.15
41078,\shp,41078_Urban_Nomenclature_202606.zip,0.04
41078,\shp,41078_Urban_Nomenclature_Road_202606.zip,0.01
41078,\shp,41078_Urban_Perimeter_202606.zip,0.01
41078,\shp,41078_Urban_Sector_202606.zip,0.01
41132,\shp,41132_OSM_Road_202608.zip,0.2
41132,\shp,41132_R1_202607.zip,0.19
41132,\shp,41132_R2_202607.zip,0.2
41132,\shp,41132_Rural_Building_202606.zip,0.03
41132,\shp,41132_Rural_Lot_202606.zip,1.3
41132,\shp,41132_Rural_Nomenclature_202606.zip,0.05
41132,\shp,41132_Rural_Sector_202606.zip,0.05
41132,\shp,41132_Rural_Vereda_202606.zip,0.23
41132,\shp,41132_Urban_Block_202606.zip,0.35
41132,\shp,41132_Urban_Building_202606.zip,0.95
41132,\shp,41132_Urban_Lot_202606.zip,1.03
41132,\shp,41132_Urban_Nomenclature_202606.zip,0.59
41132,\shp,41132_Urban_Nomenclature_Road_202606.zip,0.08
41132,\shp,41132_Urban_Perimeter_202606.zip,0.01
41132,\shp,41132_Urban_Sector_202606.zip,0.01
4115,\shp,4115_Rural_Lot_202606.zip,0.0
41206,\shp,41206_OSM_Road_202608.zip,0.19
41206,\shp,41206_R1_202607.zip,0.06
41206,\shp,41206_R2_202607.zip,0.04
41206,\shp,41206_Urban_Block_202606.zip,0.06
41206,\shp,41206_Urban_Building_202606.zip,0.09
41206,\shp,41206_Urban_Lot_202606.zip,0.13
41206,\shp,41206_Urban_Nomenclature_202606.zip,0.02
41206,\shp,41206_Urban_Nomenclature_Road_202606.zip,0.01
41206,\shp,41206_Urban_Perimeter_202606.zip,0.01
41244,\shp,41244_OSM_Road_202608.zip,0.04
41244,\shp,41244_R1_202607.zip,0.03
41244,\shp,41244_R2_202607.zip,0.03
41244,\shp,41244_Rural_Building_202606.zip,0.0
41244,\shp,41244_Rural_Lot_202606.zip,0.38
41244,\shp,41244_Rural_Nomenclature_202606.zip,0.0
41244,\shp,41244_Rural_Sector_202606.zip,0.03
41244,\shp,41244_Rural_Vereda_202606.zip,0.08
41244,\shp,41244_Urban_Block_202606.zip,0.03
41244,\shp,41244_Urban_Building_202606.zip,0.06
41244,\shp,41244_Urban_Lot_202606.zip,0.07
41244,\shp,41244_Urban_Nomenclature_202606.zip,0.0
41244,\shp,41244_Urban_Nomenclature_Road_202606.zip,0.0
41244,\shp,41244_Urban_Perimeter_202606.zip,0.01
41244,\shp,41244_Urban_Sector_202606.zip,0.01
41298,\shp,41298_OSM_Road_202608.zip,0.38
41298,\shp,41298_Rural_Lot_202001.zip,2.06
41298,\shp,41298_Urban_Lot_202001.zip,1.35
41301,\shp,41301_Urban_Lot_202606.zip,0.0
41306,\shp,41306_OSM_Road_202608.zip,0.26
41306,\shp,41306_R1_202607.zip,0.14
41306,\shp,41306_R2_202607.zip,0.23
41306,\shp,41306_Rural_Building_202606.zip,1.08
41306,\shp,41306_Rural_Lot_202606.zip,3.9
41306,\shp,41306_Rural_Nomenclature_202606.zip,0.31
41306,\shp,41306_Rural_Sector_202606.zip,0.35
41306,\shp,41306_Rural_Vereda_202606.zip,0.89
41306,\shp,41306_Urban_Block_202606.zip,0.2
41306,\shp,41306_Urban_Building_202606.zip,0.64
41306,\shp,41306_Urban_Lot_202606.zip,0.64
41306,\shp,41306_Urban_Nomenclature_202606.zip,0.22
41306,\shp,41306_Urban_Perimeter_202606.zip,0.15
41306,\shp,41306_Urban_Sector_202606.zip,0.13
41319,\shp,41319_OSM_Road_202608.zip,0.11
41319,\shp,41319_R1_202607.zip,0.07
41319,\shp,41319_R2_202607.zip,0.07
41319,\shp,41319_Rural_Building_202606.zip,0.03
41319,\shp,41319_Rural_Lot_202606.zip,0.86
41319,\shp,41319_Rural_Nomenclature_202606.zip,0.02
41319,\shp,41319_Rural_Sector_202606.zip,0.02
41319,\shp,41319_Rural_Vereda_202606.zip,0.12
41319,\shp,41319_Urban_Block_202606.zip,0.06
41319,\shp,41319_Urban_Building_202606.zip,0.18
41319,\shp,41319_Urban_Lot_202606.zip,0.21
41319,\shp,41319_Urban_Nomenclature_202606.zip,0.02
41319,\shp,41319_Urban_Nomenclature_Road_202606.zip,0.01
41319,\shp,41319_Urban_Perimeter_202606.zip,0.01
41319,\shp,41319_Urban_Sector_202606.zip,0.01
41349,\shp,41349_OSM_Road_202608.zip,0.08
41349,\shp,41349_R1_202607.zip,0.04
41349,\shp,41349_R2_202607.zip,0.04
41349,\shp,41349_Rural_Building_202606.zip,0.01
41349,\shp,41349_Rural_Lot_202606.zip,0.63
41349,\shp,41349_Rural_Nomenclature_202606.zip,0.0
41349,\shp,41349_Rural_Sector_202606.zip,0.08
41349,\shp,41349_Rural_Vereda_202606.zip,0.1
41349,\shp,41349_Urban_Block_202606.zip,0.06
41349,\shp,41349_Urban_Building_202606.zip,0.18
41349,\shp,41349_Urban_Lot_202606.zip,0.21
41349,\shp,41349_Urban_Nomenclature_202606.zip,0.03
41349,\shp,41349_Urban_Nomenclature_Road_202606.zip,0.0
41349,\shp,41349_Urban_Perimeter_202606.zip,0.0
41349,\shp,41349_Urban_Sector_202606.zip,0.0
41357,\shp,41357_OSM_Road_202608.zip,0.09
41357,\shp,41357_R1_202607.zip,0.05
41357,\shp,41357_R2_202607.zip,0.05
41357,\shp,41357_Rural_Building_202606.zip,0.0
41357,\shp,41357_Rural_Lot_202606.zip,0.61
41357,\shp,41357_Rural_Nomenclature_202606.zip,0.0
41357,\shp,41357_Rural_Sector_202606.zip,0.03
41357,\shp,41357_Rural_Vereda_202606.zip,0.14
41357,\shp,41357_Urban_Block_202606.zip,0.07
41357,\shp,41357_Urban_Building_202606.zip,0.17
41357,\shp,41357_Urban_Lot_202606.zip,0.21
41357,\shp,41357_Urban_Neighborhood_202606.zip,0.0
41357,\shp,41357_Urban_Nomenclature_202606.zip,0.02
41357,\shp,41357_Urban_Nomenclature_Road_202606.zip,0.01
41357,\shp,41357_Urban_Perimeter_202606.zip,0.01
41357,\shp,41357_Urban_Sector_202606.zip,0.0
41359,\shp,41359_OSM_Road_202608.zip,0.22
41359,\shp,41359_R1_202607.zip,0.12
41359,\shp,41359_R2_202607.zip,0.14
41359,\shp,41359_Rural_Building_202606.zip,0.0
41359,\shp,41359_Rural_Lot_202606.zip,1.89
41359,\shp,41359_Rural_Nomenclature_202606.zip,0.03
41359,\shp,41359_Rural_Sector_202606.zip,0.06
41359,\shp,41359_Rural_Vereda_202606.zip,0.39
41359,\shp,41359_Urban_Block_202606.zip,0.08
41359,\shp,41359_Urban_Building_202606.zip,0.21
41359,\shp,41359_Urban_Lot_202606.zip,0.19
41359,\shp,41359_Urban_Neighborhood_202606.zip,0.0
41359,\shp,41359_Urban_Nomenclature_202606.zip,0.13
41359,\shp,41359_Urban_Nomenclature_Road_202606.zip,0.0
41359,\shp,41359_Urban_Perimeter_202606.zip,0.07
41359,\shp,41359_Urban_Sector_202606.zip,0.0
41378,\shp,41378_OSM_Road_202608.zip,0.09
41378,\shp,41378_R1_202607.zip,0.06
41378,\shp,41378_R2_202607.zip,0.07
41378,\shp,41378_Rural_Building_202606.zip,0.01
41378,\shp,41378_Rural_Lot_202606.zip,0.73
41378,\shp,41378_Rural_Nomenclature_202606.zip,0.02
41378,\shp,41378_Rural_Nomenclature_Road_202606.zip,0.0
41378,\shp,41378_Rural_Sector_202606.zip,0.04
41378,\shp,41378_Rural_Vereda_202606.zip,0.14
41378,\shp,41378_Urban_Block_202606.zip,0.09
41378,\shp,41378_Urban_Building_202606.zip,0.19
41378,\shp,41378_Urban_Lot_202606.zip,0.25
41378,\shp,41378_Urban_Nomenclature_202606.zip,0.07
41378,\shp,41378_Urban_Nomenclature_Road_202606.zip,0.01
41378,\shp,41378_Urban_Perimeter_202606.zip,0.01
41378,\shp,41378_Urban_Sector_202606.zip,0.01
41396,\shp,41396_OSM_Road_202608.zip,0.48
41396,\shp,41396_R1_202607.zip,0.25
41396,\shp,41396_R2_202607.zip,0.44
41396,\shp,41396_Rural_Building_202606.zip,1.12
41396,\shp,41396_Rural_Lot_202606.zip,5.36
41396,\shp,41396_Rural_Nomenclature_202606.zip,0.72
41396,\shp,41396_Rural_Nomenclature_Road_202606.zip,0.03
41396,\shp,41396_Rural_Sector_202606.zip,1.14
41396,\shp,41396_Rural_Vereda_202606.zip,1.89
41396,\shp,41396_Urban_Block_202606.zip,0.64
41396,\shp,41396_Urban_Building_202606.zip,1.36
41396,\shp,41396_Urban_Lot_202606.zip,1.82
41396,\shp,41396_Urban_Neighborhood_202606.zip,0.12
41396,\shp,41396_Urban_Nomenclature_202606.zip,0.58
41396,\shp,41396_Urban_Nomenclature_Road_202606.zip,0.14
41396,\shp,41396_Urban_Perimeter_202606.zip,0.02
41396,\shp,41396_Urban_Sector_202606.zip,0.02
41483,\shp,41483_OSM_Road_202608.zip,0.08
41483,\shp,41483_R1_202607.zip,0.03
41483,\shp,41483_R2_202607.zip,0.03
41483,\shp,41483_Rural_Building_202606.zip,0.0
41483,\shp,41483_Rural_Lot_202606.zip,0.42
41483,\shp,41483_Rural_Nomenclature_202606.zip,0.01
41483,\shp,41483_Rural_Sector_202606.zip,0.02
41483,\shp,41483_Rural_Vereda_202606.zip,0.06
41483,\shp,41483_Urban_Block_202606.zip,0.03
41483,\shp,41483_Urban_Building_202606.zip,0.06
41483,\shp,41483_Urban_Lot_202606.zip,0.09
41483,\shp,41483_Urban_Nomenclature_202606.zip,0.01
41483,\shp,41483_Urban_Nomenclature_Road_202606.zip,0.01
41483,\shp,41483_Urban_Perimeter_202606.zip,0.0
41483,\shp,41483_Urban_Sector_202606.zip,0.0
41503,\shp,41503_OSM_Road_202608.zip,0.1
41503,\shp,41503_R1_202607.zip,0.05
41503,\shp,41503_R2_202607.zip,0.05
41503,\shp,41503_Rural_Building_202606.zip,0.0
41503,\shp,41503_Rural_Lot_202606.zip,1.07
41503,\shp,41503_Rural_Nomenclature_202606.zip,0.01
41503,\shp,41503_Rural_Sector_202606.zip,0.04
41503,\shp,41503_Rural_Vereda_202606.zip,0.18
41503,\shp,41503_Urban_Block_202606.zip,0.04
41503,\shp,41503_Urban_Building_202606.zip,0.1
41503,\shp,41503_Urban_Lot_202606.zip,0.09
41503,\shp,41503_Urban_Neighborhood_202606.zip,0.0
41503,\shp,41503_Urban_Nomenclature_202606.zip,0.05
41503,\shp,41503_Urban_Nomenclature_Road_202606.zip,0.01
41503,\shp,41503_Urban_Perimeter_202606.zip,0.0
41503,\shp,41503_Urban_Sector_202606.zip,0.0
41518,\shp,41518_OSM_Road_202608.zip,0.1
41518,\shp,41518_R1_202607.zip,0.03
41518,\shp,41518_R2_202607.zip,0.03
41518,\shp,41518_Rural_Building_202606.zip,0.01
41518,\shp,41518_Rural_Lot_202606.zip,0.55
